,,,1,,0.00,0.00,0.00,9.67,9.67,user.bjackson.117661.AlpgenPythia_P2011C_ZmumuNp1.tnt_103/,10144030571
,,1,,,0.00,0.00,0.21,0.00,0.21,user.bjackson.173045.Sherpa_CT10_DYtautauM08to15.tnt_103/,224239745
,,1,,,0.00,0.00,0.40,0.00,0.40,user.bjackson.173046.Sherpa_CT10_DYtautauM15to40.tnt_103/,416915935
,,1,,,0.00,0.00,100.81,0.00,100.81,user.bjackson.173044.Sherpa_CT10_DYmumuM15to40.tnt_103/,105711607913
,,1,,,0.00,0.00,11.50,0.00,11.50,user.bjackson.173041.Sherpa_CT10_DYeeM08to15.tnt_103/,12060775329
,,1,,,0.00,0.00,20.75,0.00,20.75,user.bjackson.173043.Sherpa_CT10_DYmumuM08to15.tnt_103/,21759552354
,,1,,,0.00,0.00,254.62,0.00,254.62,user.bjackson.147770.Sherpa_CT10_Zee.tnt_103/,266986937195
,,1,,,0.00,0.00,293.80,0.00,293.80,user.bjackson.147771.Sherpa_CT10_Zmumu.tnt_103/,308071080028
,,1,,,0.00,0.00,51.67,0.00,51.67,user.bjackson.173042.Sherpa_CT10_DYeeM15to40.tnt_103/,54176457970
,,1,,,0.00,0.00,6.12,0.00,6.12,user.bjackson.147772.Sherpa_CT10_Ztautau.tnt_103/,6414247415
,1,,,,0.00,0.07,0.00,0.00,0.07,user.bjackson.176531.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_54.tnt_103/,69317965
,1,,,,0.00,0.07,0.00,0.00,0.07,user.bjackson.176532.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_55.tnt_103/,75580013
,1,,,,0.00,0.07,0.00,0.00,0.07,user.bjackson.176533.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_56.tnt_103/,74888558
,1,,,,0.00,0.07,0.00,0.00,0.07,user.bjackson.176534.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_57.tnt_103/,77500029
,1,,,,0.00,0.16,0.00,0.00,0.16,user.bjackson.157954.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_39.tnt_103/,163494202
,1,,,,0.00,0.16,0.00,0.00,0.16,user.bjackson.157955.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_40.tnt_103/,169678703
,1,,,,0.00,0.17,0.00,0.00,0.17,user.bjackson.157956.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_41.tnt_103/,181881852
,1,,,,0.00,0.17,0.00,0.00,0.17,user.bjackson.157965.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_50.tnt_103/,182516539
,1,,,,0.00,0.17,0.00,0.00,0.17,user.bjackson.164275.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_2.tnt_103/,175868116
,1,,,,0.00,0.18,0.00,0.00,0.18,user.bjackson.157957.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_42.tnt_103/,184633008
,1,,,,0.00,0.18,0.00,0.00,0.18,user.bjackson.157958.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_43.tnt_103/,187400499
,1,,,,0.00,0.18,0.00,0.00,0.18,user.bjackson.157959.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_44.tnt_103/,184662233
,1,,,,0.00,0.18,0.00,0.00,0.18,user.bjackson.176535.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_58.tnt_103/,184550831
,1,,,,0.00,0.19,0.00,0.00,0.19,user.bjackson.164278.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_5.tnt_103/,195269428
,1,,,,0.00,0.20,0.00,0.00,0.20,user.bjackson.164282.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_9.tnt_103/,205598589
,1,,,,0.00,0.20,0.00,0.00,0.20,user.bjackson.164287.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_14.tnt_103/,210554719
,1,,,,0.00,0.20,0.00,0.00,0.20,user.bjackson.164293.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_20.tnt_103/,211573326
,1,,,,0.00,0.20,0.00,0.00,0.20,user.bjackson.164300.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_27.tnt_103/,213979264
,1,,,,0.00,0.20,0.00,0.00,0.20,user.bjackson.164308.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_35.tnt_103/,213311327
,1,,,,0.00,0.20,0.00,0.00,0.20,user.bjackson.164317.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_44.tnt_103/,212823611
,1,,,,0.00,0.20,0.00,0.00,0.20,user.bjackson.164323.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_50.tnt_103/,210158095
,1,,,,0.00,0.21,0.00,0.00,0.21,user.bjackson.176536.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_59.tnt_103/,219432428
,1,,,,0.00,0.22,0.00,0.00,0.22,user.bjackson.144871.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_5.tnt_103/,231248341
,1,,,,0.00,0.22,0.00,0.00,0.22,user.bjackson.176537.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_60.tnt_103/,227166721
,1,,,,0.00,0.22,0.00,0.00,0.22,user.bjackson.176538.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_61.tnt_103/,229624925
,1,,,,0.00,0.23,0.00,0.00,0.23,user.bjackson.144873.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_7.tnt_103/,244185616
,1,,,,0.00,0.23,0.00,0.00,0.23,user.bjackson.161155.Pythia8_AU2CTEQ6L1_ZH125_WW2lep.tnt_103/,236900010
,1,,,,0.00,0.23,0.00,0.00,0.23,user.bjackson.164274.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_1.tnt_103/,240742957
,1,,,,0.00,0.23,0.00,0.00,0.23,user.bjackson.176539.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_62.tnt_103/,242688175
,1,,,,0.00,0.24,0.00,0.00,0.24,user.bjackson.144876.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_10.tnt_103/,251717126
,1,,,,0.00,0.24,0.00,0.00,0.24,user.bjackson.176540.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_63.tnt_103/,251351341
,1,,,,0.00,0.24,0.00,0.00,0.24,user.bjackson.176541.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_64.tnt_103/,252651407
,1,,,,0.00,0.24,0.00,0.00,0.24,user.bjackson.176542.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_65.tnt_103/,250611974
,1,,,,0.00,0.24,0.00,0.00,0.24,user.bjackson.176543.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_66.tnt_103/,248420530
,1,,,,0.00,0.25,0.00,0.00,0.25,user.bjackson.144874.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_8.tnt_103/,266389615
,1,,,,0.00,0.25,0.00,0.00,0.25,user.bjackson.144879.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_13.tnt_103/,259268812
,1,,,,0.00,0.25,0.00,0.00,0.25,user.bjackson.157966.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_51.tnt_103/,267160844
,1,,,,0.00,0.25,0.00,0.00,0.25,user.bjackson.161105.Pythia8_AU2CTEQ6L1_WH125_WW2lep.tnt_103/,261244395
,1,,,,0.00,0.25,0.00,0.00,0.25,user.bjackson.164276.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_3.tnt_103/,261327407
,1,,,,0.00,0.25,0.00,0.00,0.25,user.bjackson.164277.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_4.tnt_103/,259443583
,1,,,,0.00,0.25,0.00,0.00,0.25,user.bjackson.164281.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_8.tnt_103/,264340713
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.144877.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_11.tnt_103/,269663159
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.144883.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_17.tnt_103/,270888472
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.144888.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_22.tnt_103/,270646137
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.144894.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_28.tnt_103/,272077619
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.157960.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_45.tnt_103/,269261466
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.160755.Pythia8_AU2CTEQ6L1_WH125_ZZllnunu.tnt_103/,276854074
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.160805.Pythia8_AU2CTEQ6L1_ZH125_ZZllnunu.tnt_103/,270087571
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.164279.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_6.tnt_103/,270432841
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.164280.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_7.tnt_103/,271146197
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.164285.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_12.tnt_103/,276636833
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.164286.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_13.tnt_103/,272275410
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.164291.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_18.tnt_103/,277573846
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.164292.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_19.tnt_103/,274048472
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.164299.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_26.tnt_103/,273365236
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.164307.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_34.tnt_103/,274884228
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.164315.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_42.tnt_103/,276324571
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.164316.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_43.tnt_103/,271649872
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.164322.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_49.tnt_103/,269296514
,1,,,,0.00,0.26,0.00,0.00,0.26,user.bjackson.176545.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_68.tnt_103/,271097444
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.144880.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_14.tnt_103/,280460875
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.144884.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_18.tnt_103/,280127282
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.144889.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_23.tnt_103/,284432255
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.144895.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_29.tnt_103/,283687568
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.157961.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_46.tnt_103/,283033721
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.157967.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_52.tnt_103/,283286145
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.157968.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_53.tnt_103/,288334291
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164283.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_10.tnt_103/,279458322
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164284.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_11.tnt_103/,278042744
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164288.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_15.tnt_103/,283600832
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164289.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_16.tnt_103/,284088204
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164290.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_17.tnt_103/,278660140
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164294.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_21.tnt_103/,287872044
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164295.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_22.tnt_103/,287476015
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164296.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_23.tnt_103/,287531893
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164297.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_24.tnt_103/,281055803
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164298.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_25.tnt_103/,279151774
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164303.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_30.tnt_103/,287959888
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164304.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_31.tnt_103/,286506105
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164305.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_32.tnt_103/,284061922
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164306.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_33.tnt_103/,281734245
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164313.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_40.tnt_103/,286354392
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164314.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_41.tnt_103/,286396431
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.164321.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_48.tnt_103/,283268433
,1,,,,0.00,0.27,0.00,0.00,0.27,user.bjackson.176546.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_69.tnt_103/,286047571
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.144881.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_15.tnt_103/,291019498
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.144885.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_19.tnt_103/,292854026
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.144890.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_24.tnt_103/,297364253
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.144891.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_25.tnt_103/,297785660
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.144896.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_30.tnt_103/,295660683
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.157962.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_47.tnt_103/,292266761
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.164301.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_28.tnt_103/,291401705
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.164302.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_29.tnt_103/,290396044
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.164309.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_36.tnt_103/,292195089
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.164310.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_37.tnt_103/,292921973
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.164311.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_38.tnt_103/,289869967
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.164312.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_39.tnt_103/,291592632
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.164318.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_45.tnt_103/,293223284
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.164319.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_46.tnt_103/,291264752
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.164320.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_noslep_lepW_47.tnt_103/,289948385
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.176544.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_67.tnt_103/,295758716
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.176548.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_71.tnt_103/,294523623
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.176550.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_73.tnt_103/,298038834
,1,,,,0.00,0.28,0.00,0.00,0.28,user.bjackson.176556.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_79.tnt_103/,297188093
,1,,,,0.00,0.29,0.00,0.00,0.29,user.bjackson.144886.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_20.tnt_103/,302380322
,1,,,,0.00,0.29,0.00,0.00,0.29,user.bjackson.144892.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_26.tnt_103/,307521896
,1,,,,0.00,0.29,0.00,0.00,0.29,user.bjackson.157461.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_32.tnt_103/,299162920
,1,,,,0.00,0.29,0.00,0.00,0.29,user.bjackson.157464.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_35.tnt_103/,306568103
,1,,,,0.00,0.29,0.00,0.00,0.29,user.bjackson.157467.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_38.tnt_103/,308103845
,1,,,,0.00,0.29,0.00,0.00,0.29,user.bjackson.157963.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_48.tnt_103/,303192911
,1,,,,0.00,0.29,0.00,0.00,0.29,user.bjackson.157964.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcascade_49.tnt_103/,306015525
,1,,,,0.00,0.29,0.00,0.00,0.29,user.bjackson.176547.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_70.tnt_103/,303063929
,1,,,,0.00,0.29,0.00,0.00,0.29,user.bjackson.176549.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_72.tnt_103/,302375513
,1,,,,0.00,0.29,0.00,0.00,0.29,user.bjackson.176551.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_74.tnt_103/,304150384
,1,,,,0.00,0.29,0.00,0.00,0.29,user.bjackson.176552.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_75.tnt_103/,301879065
,1,,,,0.00,0.29,0.00,0.00,0.29,user.bjackson.176553.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_76.tnt_103/,305237475
,1,,,,0.00,0.29,0.00,0.00,0.29,user.bjackson.176554.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_77.tnt_103/,300692038
,1,,,,0.00,0.29,0.00,0.00,0.29,user.bjackson.176555.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_78.tnt_103/,302696658
,1,,,,0.00,0.29,0.00,0.00,0.29,user.bjackson.176557.Herwigpp_UEEE3_CTEQ6L1_simplifiedModel_wA_slep_noWcasc_80.tnt_103/,303773757
,1,,,,0.00,0.38,0.00,0.00,0.38,user.bjackson.160705.PowhegPythia8_AU2CT10_VBFH125_ZZllnunu.tnt_103/,399464303
,1,,,,0.00,0.63,0.00,0.00,0.63,user.bjackson.160655.PowhegPythia8_AU2CT10_ggH125_ZZllnunu.tnt_103/,663383465
,1,,,,0.00,0.91,0.00,0.00,0.91,user.bjackson.127994.Herwigpp_UEEE3_CTEQ6L1_sM_wA_noslep_C1N2_100_0_N1_75_0_2L.tnt_103/,957652479
,1,,,,0.00,0.94,0.00,0.00,0.94,user.bjackson.127995.Herwigpp_UEEE3_CTEQ6L1_sM_wA_noslep_C1N2_125_0_N1_100_0_2L.tnt_103/,982843285
,1,,,,0.00,1.42,0.00,0.00,1.42,user.bjackson.179581.Herwigpp_UEEE3_CTEQ6L1_sM_wA_slep_C1N2_135_0_N1_115_0_2L.tnt_103/,1485617903
,1,,,,0.00,1.43,0.00,0.00,1.43,user.bjackson.179582.Herwigpp_UEEE3_CTEQ6L1_sM_wA_slep_C1N2_185_0_N1_165_0_2L.tnt_103/,1502522245
,1,,,,0.00,1.43,0.00,0.00,1.43,user.bjackson.179583.Herwigpp_UEEE3_CTEQ6L1_sM_wA_slep_C1N2_260_0_N1_240_0_2L.tnt_103/,1495322671
,1,,,,0.00,1.45,0.00,0.00,1.45,user.bjackson.127996.Herwigpp_UEEE3_CTEQ6L1_sM_wA_noslep_C1N2_200_0_N1_150_0_2L.tnt_103/,1518118537
,1,,,,0.00,1.53,0.00,0.00,1.53,user.bjackson.179578.Herwigpp_UEEE3_CTEQ6L1_sM_wA_slep_C1N2_117_5_N1_82_5_2L.tnt_103/,1599452579
,1,,,,0.00,1.55,0.00,0.00,1.55,user.bjackson.179579.Herwigpp_UEEE3_CTEQ6L1_sM_wA_slep_C1N2_142_5_N1_107_5_2L.tnt_103/,1623459868
,1,,,,0.00,1.56,0.00,0.00,1.56,user.bjackson.179580.Herwigpp_UEEE3_CTEQ6L1_sM_wA_slep_C1N2_192_5_N1_157_5_2L.tnt_103/,1637161111
,1,,,,0.00,1.62,0.00,0.00,1.62,user.bjackson.periodA_egamma.tnt_103/,1694742896
,1,,,,0.00,1.85,0.00,0.00,1.85,user.bjackson.periodL_egamma.tnt_103/,1938117483
,1,,,,0.00,10.18,0.00,0.00,10.18,user.bjackson.periodJ_muon.tnt_103/,10675994842
,1,,,,0.00,10.25,0.00,0.00,10.25,user.bjackson.110101.AcerMCPythia_P2011CCTEQ6L1_singletop_tchan_l.tnt_103/,10746018900
,1,,,,0.00,10.33,0.00,0.00,10.33,user.bjackson.periodB_egamma.tnt_103/,10836200092
,1,,,,0.00,10.62,0.00,0.00,10.62,user.bjackson.161005.PowhegPythia8_AU2CT10_ggH125_WW2lep_EF_15_5.tnt_103/,11137643566
,1,,,,0.00,101.88,0.00,0.00,101.88,user.bjackson.105861.PowhegPythia_AUET2BCT10_ttbar_LeptonFilter.tnt_103/,106830937076
,1,,,,0.00,11.88,0.00,0.00,11.88,user.bjackson.periodD_muon.tnt_103/,12458165027
,1,,,,0.00,125.10,0.00,0.00,125.10,user.bjackson.110001.McAtNloJimmy_CT10_ttbar_dilepton.tnt_103/,131180272931
,1,,,,0.00,136.65,0.00,0.00,136.65,user.bjackson.105860.PowhegJimmy_AUET2CT10_ttbar_LeptonFilter.tnt_103/,143284218733
,1,,,,0.00,18.02,0.00,0.00,18.02,user.bjackson.periodB_muon.tnt_103/,18895502511
,1,,,,0.00,2.00,0.00,0.00,2.00,user.bjackson.160305.Pythia8_AU2CTEQ6L1_ZH125_ZZ4lep.tnt_103/,2094762691
,1,,,,0.00,2.23,0.00,0.00,2.23,user.bjackson.periodI_egamma.tnt_103/,2342846446
,1,,,,0.00,2.35,0.00,0.00,2.35,user.bjackson.161305.Pythia8_AU2CTEQ6L1_ttH125_WWinclusive.tnt_103/,2460566269
,1,,,,0.00,2.38,0.00,0.00,2.38,user.bjackson.160255.Pythia8_AU2CTEQ6L1_WH125_ZZ4lep.tnt_103/,2493679676
,1,,,,0.00,2.70,0.00,0.00,2.70,user.bjackson.periodG_egamma.tnt_103/,2832470357
,1,,,,0.00,2.84,0.00,0.00,2.84,user.bjackson.periodC_egamma.tnt_103/,2982394391
,1,,,,0.00,2.85,0.00,0.00,2.85,user.bjackson.periodA_muon.tnt_103/,2992167464
,1,,,,0.00,29.00,0.00,0.00,29.00,user.bjackson.110140.PowhegPythia_P2011C_st_Wtchan_incl_DR.tnt_103_v2/,30408371867
,1,,,,0.00,3.16,0.00,0.00,3.16,user.bjackson.periodH_egamma.tnt_103/,3310806102
,1,,,,0.00,3.36,0.00,0.00,3.36,user.bjackson.periodL_muon.tnt_103/,3525522036
,1,,,,0.00,4.13,0.00,0.00,4.13,user.bjackson.periodI_muon.tnt_103/,4326878745
,1,,,,0.00,4.90,0.00,0.00,4.90,user.bjackson.periodG_muon.tnt_103/,5140269653
,1,,,,0.00,5.04,0.00,0.00,5.04,user.bjackson.periodC_muon.tnt_103/,5282750394
,1,,,,0.00,5.06,0.00,0.00,5.06,user.bjackson.160205.PowhegPythia8_AU2CT10_VBFH125_ZZ4lep.tnt_103/,5301951203
